,CDSID,Invoice_count,Total_MWh,Revenue,Cost,Total_margin,Margin,Margin_per_invoice,MWh_per_invoice,State,Zip,dwelling_type,homeowner_probability_model,home_swimming_pool,home_air_conditioning,home_heating_system,home_sewer,home_water,census_median_home_value,census_median_hh_income,Home_Year_Built,Home_Purchase_Price_Code,Home_Purchase_Year,Home_Est_Current_Value_Code,density,property_home_square_footage,property_land_square_footage,gender,dob_yr,marital_status,occupation_group,education_of_person,length_of_residence_code,number_of_persons_in_unit,single_parent,estimated_income_code,household_net_worth,Secondary_Address_Present,presence_of_children,number_of_children,number_of_adults,consumer_electronics,computer_owner,cooking_enthusiast,Pets_Multi,gardening,home_decor_enthusiast,home_improvement_grouping,outdoor_enthusiast,Travel_Grouping,medIncome,avgIncome,percapIncome,highIncomePct
1032,158499990,23,10.6,516.21,593.21,-77.0,Negative,-3.35,0.46,OH,45385,S,H,,A,G,3,3,1211,662,1958,2,2000,F,4581,1500.0,14000.0,M,1952,S,E,A,15,1,Y,N,G,N,,,1,2.0,Y,,,,,,,,57511.0,78627.0,32243.0,0.058
1033,160598389,28,58.9,2861.48,2931.9,-70.42,Negative,-2.51,2.1,OH,45385,S,H,,A,G,0,0,2286,1263,2000,0,2012,Q,309,5200.0,62000.0,F,1962,M,Y,B,15,6,,P,I,N,Y,2.0,4,3.0,Y,Y,Y,Y,Y,Y,Y,Y,57511.0,78627.0,32243.0,0.058
1034,160502933,37,36.4,2073.97,2142.44,-68.47,Negative,-1.85,0.98,OH,45385,S,H,,A,G,3,3,1087,662,1909,3,2005,G,2375,2100.0,32000.0,M,1958,M,D,A,12,5,,O,H,N,Y,1.0,4,3.0,Y,Y,Y,Y,Y,Y,Y,,57511.0,78627.0,32243.0,0.058
1035,372541250,24,17.0,828.79,896.29,-67.5,Negative,-2.81,0.71,OH,45385,S,H,,A,G,4,3,692,364,1952,0,0,E,4257,1000.0,48000.0,M,1946,M,Z,,2,3,,N,G,N,N,0.0,3,2.0,Y,Y,,,Y,Y,,Y,57511.0,78627.0,32243.0,0.058
1036,159519892,28,17.6,853.57,916.12,-62.55,Negative,-2.23,0.63,OH,45385,S,H,,A,G,3,3,1226,662,1953,0,0,F,3392,1000.0,15000.0,F,1936,M,H,,15,1,,N,H,N,N,0.0,1,3.0,Y,Y,,Y,Y,Y,Y,Y,57511.0,78627.0,32243.0,0.058
1037,354833186,28,17.3,841.91,894.84,-52.93,Negative,-1.89,0.62,OH,45385,S,H,,,E,4,4,1196,485,1974,1,1978,I,308,2100.0,217000.0,M,1937,M,Z,,15,4,,O,I,N,Y,1.0,3,2.0,Y,Y,,,Y,Y,Y,Y,57511.0,78627.0,32243.0,0.058
1038,268600660,23,39.1,1899.24,1948.61,-49.37,Negative,-2.15,1.7,OH,45385,S,H,,A,E,3,3,1226,662,1978,4,2005,H,3569,2000.0,15000.0,M,1965,M,E,,13,5,,O,D,N,Y,3.0,2,3.0,Y,Y,,Y,Y,Y,Y,Y,57511.0,78627.0,32243.0,0.058
1039,354833683,28,31.7,1539.6,1569.09,-29.48,Negative,-1.05,1.13,OH,45385,S,H,,,O,4,4,1248,782,1900,1,1991,J,154,2500.0,217000.0,M,1952,M,D,A,15,3,,P,H,N,,,3,2.0,Y,Y,Y,,Y,Y,Y,Y,57511.0,78627.0,32243.0,0.058
1040,159916161,27,11.2,544.09,568.91,-24.82,Negative,-0.92,0.41,OH,45385,S,H,,,G,4,4,1196,485,1940,0,0,E,187,1100.0,20000.0,F,1934,S,H,B,15,1,,E,D,N,,,1,1.0,Y,Y,Y,,Y,Y,Y,,57511.0,78627.0,32243.0,0.058
1041,160650249,28,22.4,1091.28,1110.69,-19.41,Negative,-0.69,0.8,OH,45385,S,H,,A,G,4,4,1594,678,1968,3,2003,G,155,1200.0,174000.0,F,1965,M,L,B,14,4,,O,F,N,Y,1.0,3,3.0,Y,Y,Y,Y,Y,Y,Y,Y,57511.0,78627.0,32243.0,0.058
1042,159724048,28,17.9,868.6,887.26,-18.66,Negative,-0.67,0.64,OH,45385,S,H,,A,G,4,4,2286,1263,1997,0,2005,Q,633,4700.0,185000.0,M,1975,M,D,B,13,2,,S,I,N,Y,,2,1.0,Y,Y,,,Y,Y,Y,Y,57511.0,78627.0,32243.0,0.058
1043,160848008,23,9.3,450.75,469.3,-18.55,Negative,-0.81,0.4,OH,45385,S,H,,A,G,3,3,1211,662,1961,1,1987,E,4502,1200.0,17000.0,M,1957,M,D,A,15,1,,O,G,N,N,0.0,1,1.0,Y,Y,,,,,,Y,57511.0,78627.0,32243.0,0.058
1044,268861590,28,37.4,1817.32,1829.76,-12.44,Negative,-0.44,1.34,OH,45385,S,H,,A,G,4,4,670,485,1930,0,0,F,50,700.0,217000.0,,1959,S,Z,B,15,3,,N,F,N,Y,1.0,2,2.0,Y,Y,,Y,Y,Y,Y,Y,57511.0,78627.0,32243.0,0.058
1045,160707145,28,50.4,2450.94,2462.39,-11.45,Negative,-0.41,1.8,OH,45385,S,H,,A,G,4,4,1393,624,1979,5,2006,M,206,,,F,1959,M,Y,B,11,4,,Q,I,N,N,0.0,4,3.0,Y,Y,Y,Y,Y,Y,Y,Y,57511.0,78627.0,32243.0,0.058
1046,160908633,28,23.9,1160.11,1169.24,-9.13,Negative,-0.33,0.85,OH,45385,S,H,,A,G,3,3,1545,485,1961,1,1981,G,2086,2300.0,18000.0,M,1942,M,H,C,15,5,,N,H,N,Y,1.0,4,2.0,Y,,,Y,,Y,Y,Y,57511.0,78627.0,32243.0,0.058
1047,158475815,28,26.6,1291.98,1296.7,-4.72,Negative,-0.17,0.95,OH,45385,S,H,,A,G,4,4,670,485,1992,2,1998,G,124,1600.0,167000.0,F,1954,M,Z,,15,2,,N,F,N,N,0.0,2,1.0,Y,Y,,,Y,Y,Y,,57511.0,78627.0,32243.0,0.058
1048,307464544,29,34.2,1664.33,1668.15,-3.82,Negative,-0.13,1.18,OH,45385,S,H,,A,O,4,4,1185,556,1950,0,0,I,219,1300.0,252000.0,M,1962,M,G,A,15,3,,M,D,N,Y,2.0,1,3.0,Y,Y,Y,Y,Y,Y,Y,Y,57511.0,78627.0,32243.0,0.058
1049,159977477,28,24.6,1194.39,1195.01,-0.62,Negative,-0.02,0.88,OH,45385,S,H,,A,G,3,3,1226,662,1953,2,2016,F,5409,1600.0,17000.0,M,1984,S,L,A,12,5,,M,E,N,Y,3.0,2,2.0,Y,Y,,,Y,Y,,Y,57511.0,78627.0,32243.0,0.058
1050,268456053,17,11.4,551.92,522.84,29.08,Positive,1.71,0.67,OH,45385,S,H,,,G,4,4,670,485,1900,1,1994,D,55,900.0,26000.0,F,1948,M,B,B,15,2,,O,G,N,Y,,2,1.0,Y,Y,Y,Y,Y,Y,Y,Y,57511.0,78627.0,32243.0,0.058
1051,157705523,29,68.6,3434.31,3390.04,44.27,Positive,1.53,2.37,OH,45385,S,H,,A,O,4,4,1391,835,1909,5,2007,K,93,2400.0,573000.0,M,1971,M,Z,A,10,3,,O,E,N,Y,1.0,2,1.0,Y,Y,,Y,,Y,Y,Y,57511.0,78627.0,32243.0,0.058
1052,158806086,25,22.6,1099.16,1051.73,47.43,Positive,1.9,0.9,OH,45385,S,H,,,O,4,4,2286,1263,1969,4,2010,I,497,1700.0,211000.0,M,1955,S,D,C,7,1,,P,I,N,,,1,,,,,,,,,,57511.0,78627.0,32243.0,0.058
1053,354834481,28,30.9,1501.36,1429.09,72.27,Positive,2.58,1.1,OH,45385,S,H,,E,E,4,4,1393,624,1978,3,1976,R,83,,,M,1948,M,I,A,8,7,,N,G,N,Y,3.0,4,3.0,Y,Y,,Y,Y,Y,,,57511.0,78627.0,32243.0,0.058
1054,268596341,22,44.7,2174.84,2099.02,75.82,Positive,3.45,2.03,OH,45385,S,H,,A,E,0,0,1211,662,1900,0,0,H,32,1900.0,472000.0,M,1948,M,D,B,9,2,,O,H,N,N,0.0,2,2.0,Y,Y,,Y,Y,Y,,Y,57511.0,78627.0,32243.0,0.058
1055,159929129,28,55.4,2693.6,2596.09,97.51,Positive,3.48,1.98,OH,45385,S,H,,A,E,4,4,1391,835,1979,5,2004,M,69,3100.0,448000.0,M,1963,M,W,C,14,4,,R,H,N,Y,2.0,2,2.0,Y,,,,,,,Y,57511.0,78627.0,32243.0,0.058
1056,160708242,37,24.2,1348.14,1190.65,157.49,Positive,4.26,0.65,OH,45385,S,H,,A,G,3,3,1000,449,2002,4,2008,H,3032,1800.0,15000.0,F,1952,M,Z,A,9,3,,C,F,N,Y,1.0,2,3.0,,Y,Y,Y,Y,Y,Y,Y,57511.0,78627.0,32243.0,0.058
1057,159799155,29,42.3,2096.69,1926.88,169.81,Positive,5.86,1.46,OH,45385,S,H,,,E,4,4,1393,624,1969,2,1992,F,274,,,M,1958,M,Z,B,15,2,Y,O,G,N,,,2,3.0,Y,,Y,Y,Y,Y,,,57511.0,78627.0,32243.0,0.058
1058,158860112,24,34.0,1706.71,1488.78,217.93,Positive,9.08,1.42,OH,45385,S,H,,A,E,3,3,906,536,1986,2,2001,F,8547,1900.0,10000.0,M,1973,M,E,A,15,2,,O,E,N,N,0.0,2,1.0,Y,,,,,,,,57511.0,78627.0,32243.0,0.058
1059,320410424,36,38.7,2110.45,1789.45,321.0,Positive,8.92,1.08,OH,45385,S,H,,,E,4,4,1185,556,1900,0,0,H,16,2000.0,3364000.0,M,1961,M,E,A,15,9,,O,F,N,Y,6.0,6,3.0,Y,Y,Y,Y,Y,Y,,Y,57511.0,78627.0,32243.0,0.058
1060,160899904,28,47.5,2311.79,1988.4,323.39,Positive,11.55,1.7,OH,45385,S,H,,A,E,4,4,1594,678,1987,2,2008,G,155,2100.0,60000.0,M,1936,S,Y,B,15,3,,L,H,N,Y,1.0,2,3.0,Y,Y,,Y,Y,Y,Y,Y,57511.0,78627.0,32243.0,0.058
1061,108173207,38,40.2,2248.27,2419.54,-171.27,Negative,-4.51,1.06,OH,43212,S,H,,,G,0,0,1642,1363,1917,4,2001,N,13380,2200.0,5000.0,M,1964,M,A,A,15,8,,S,I,N,Y,4.0,4,2.0,Y,,Y,Y,Y,Y,Y,Y,67165.0,100071.0,54169.0,0.1
1062,124211480,22,14.3,869.95,929.82,-59.87,Negative,-2.72,0.65,OH,43212,S,H,,,G,0,0,1370,933,1925,5,2015,M,11269,1600.0,7000.0,M,1984,M,A,,9,2,,S,H,N,,,2,,,,,,,,,,67165.0,100071.0,54169.0,0.1
1063,121719076,38,15.9,911.04,937.36,-26.32,Negative,-0.69,0.42,OH,43212,S,H,,,G,0,0,948,665,1943,2,1993,I,6709,1200.0,8000.0,F,1957,M,A,A,15,1,,N,H,N,,,1,1.0,Y,Y,Y,Y,Y,Y,Y,,67165.0,100071.0,54169.0,0.1
1064,105415496,37,29.0,1790.96,1808.18,-17.22,Negative,-0.47,0.78,OH,43212,S,H,,,G,0,0,1928,1363,1924,0,2017,M,9337,1400.0,7000.0,F,1950,S,Y,C,15,6,,M,G,N,Y,2.0,4,3.0,Y,Y,Y,Y,Y,Y,Y,Y,67165.0,100071.0,54169.0,0.1
1065,121907570,35,32.6,2001.8,1988.69,13.11,Positive,0.37,0.93,OH,43212,S,H,,,G,0,0,1863,1363,1920,4,2014,L,11491,2000.0,5000.0,M,1961,M,B,A,15,2,,S,I,N,Y,,2,2.0,Y,Y,Y,Y,Y,Y,Y,Y,67165.0,100071.0,54169.0,0.1
1066,110236768,38,20.5,1242.57,1167.15,75.42,Positive,1.98,0.54,OH,43212,S,H,,,G,0,0,1571,933,1952,0,2014,J,10405,900.0,5000.0,M,1974,M,Z,B,15,4,,O,H,N,Y,3.0,1,1.0,Y,Y,Y,,Y,Y,Y,Y,67165.0,100071.0,54169.0,0.1
1067,110116866,38,26.3,1619.11,1498.68,120.43,Positive,3.17,0.69,OH,43212,S,H,,,G,0,0,2961,1363,2007,8,2007,R,9367,2400.0,1000.0,M,1951,M,A,B,10,1,,Q,I,N,,,1,1.0,Y,,,,Y,Y,Y,Y,67165.0,100071.0,54169.0,0.1
1068,107251088,36,18.7,1096.43,934.14,162.29,Positive,4.51,0.52,OH,43212,S,H,,,G,0,0,1571,933,1930,1,1992,J,13119,800.0,4000.0,F,1954,S,D,C,15,1,,N,G,N,,,1,1.0,Y,,,Y,,Y,,,67165.0,100071.0,54169.0,0.1
1069,120940582,38,24.6,1466.84,1270.92,195.92,Positive,5.16,0.65,OH,43212,S,H,,,G,0,0,1642,933,1923,0,1973,N,13590,1500.0,5000.0,M,1932,M,Z,A,15,5,,N,I,N,Y,1.0,4,3.0,Y,Y,Y,,Y,Y,Y,Y,67165.0,100071.0,54169.0,0.1
1070,119899393,38,20.4,1249.76,1053.37,196.39,Positive,5.17,0.54,OH,43212,S,H,,,G,0,0,1140,1363,1903,2,2014,I,8852,1200.0,6000.0,M,1975,M,E,B,10,1,,Q,G,N,,,1,3.0,Y,,,,,,,,67165.0,100071.0,54169.0,0.1
1071,122946181,38,18.0,1106.17,850.93,255.24,Positive,6.72,0.47,OH,43212,S,H,,,G,0,0,1642,933,1928,1,1991,K,14148,800.0,5000.0,F,1959,M,A,C,15,2,,P,H,N,N,0.0,2,1.0,Y,,Y,Y,Y,Y,Y,Y,67165.0,100071.0,54169.0,0.1
1072,109324643,38,36.0,2199.2,1936.84,262.36,Positive,6.9,0.95,OH,43212,S,H,,,G,0,0,1863,1363,1920,0,1977,Q,18893,2700.0,6000.0,M,1949,M,A,C,15,4,,S,I,N,Y,,4,3.0,Y,Y,,,Y,Y,Y,Y,67165.0,100071.0,54169.0,0.1
1073,121999669,38,33.7,2067.87,1724.26,343.61,Positive,9.04,0.89,OH,43212,S,H,,,G,0,0,1571,933,1922,0,1982,N,6147,1400.0,7000.0,M,1954,M,Z,B,15,1,,N,H,N,,,1,2.0,Y,Y,,Y,Y,Y,Y,Y,67165.0,100071.0,54169.0,0.1
1074,108099329,38,43.1,2494.57,2122.09,372.48,Positive,9.8,1.13,OH,43212,S,H,,,G,0,0,1488,933,1940,3,1998,M,12433,2100.0,4000.0,M,1966,M,A,C,15,7,,O,I,N,Y,5.0,2,2.0,Y,,,,,Y,Y,Y,67165.0,100071.0,54169.0,0.1
1075,121771266,26,33.7,1748.07,1917.06,-168.99,Negative,-6.5,1.3,OH,43065,S,H,,A,G,0,0,2801,1432,1999,7,2011,P,4195,4500.0,25000.0,M,1955,M,A,C,15,6,,P,I,N,Y,2.0,4,3.0,Y,Y,Y,Y,Y,Y,,Y,136702.0,168086.0,59263.0,0.272
1076,108479556,38,9.0,559.29,398.8,160.49,Positive,4.22,0.24,OH,43065,S,H,,A,G,4,0,2752,1432,1960,0,2014,Q,604,7200.0,128000.0,M,1946,M,A,,15,7,,S,I,N,Y,4.0,3,3.0,Y,Y,Y,Y,Y,Y,Y,Y,136702.0,168086.0,59263.0,0.272
1077,108475671,28,35.9,2239.46,2063.59,175.87,Positive,6.28,1.28,OH,43065,S,H,,A,G,0,0,3738,1432,1995,2,2009,Q,1812,4500.0,35000.0,M,1954,M,Y,C,8,9,,S,I,N,Y,4.0,6,3.0,Y,Y,Y,Y,Y,Y,Y,Y,136702.0,168086.0,59263.0,0.272
1078,123236904,38,35.3,1959.39,1757.21,202.18,Positive,5.32,0.93,OH,43065,S,H,,A,G,0,0,1664,802,1993,3,1994,L,2145,3200.0,10000.0,F,1967,M,G,B,15,7,,R,I,N,Y,5.0,2,2.0,Y,Y,Y,,Y,Y,Y,Y,136702.0,168086.0,59263.0,0.272
1079,119943557,38,24.7,1512.37,1309.82,202.55,Positive,5.33,0.65,OH,43065,S,H,,A,G,0,0,2539,1432,1997,5,2013,M,2381,3500.0,13000.0,M,1944,M,B,C,13,2,,P,I,N,N,0.0,2,1.0,Y,Y,,,Y,Y,,Y,136702.0,168086.0,59263.0,0.272
1080,109053504,38,28.3,1737.19,1435.36,301.83,Positive,7.94,0.74,OH,43065,S,H,,A,G,0,0,2539,1432,1993,0,2012,M,6033,3700.0,12000.0,M,1942,M,D,B,15,5,,S,I,N,Y,1.0,4,2.0,Y,Y,,Y,Y,Y,Y,Y,136702.0,168086.0,59263.0,0.272
1081,109069911,32,22.2,1393.38,1077.4,315.98,Positive,9.87,0.69,OH,43065,S,H,,A,G,0,0,2539,1432,1993,4,1994,N,9411,4200.0,10000.0,M,1951,M,D,B,15,3,,S,H,N,Y,1.0,2,1.0,Y,Y,,Y,Y,Y,Y,Y,136702.0,168086.0,59263.0,0.272
1082,123048581,35,44.5,2545.13,2181.68,363.45,Positive,10.38,1.27,OH,43065,S,H,,A,G,0,0,2752,1432,2001,6,2002,Q,2966,4700.0,13000.0,M,1970,M,Z,,15,9,,S,I,N,Y,7.0,2,2.0,Y,Y,,Y,Y,Y,Y,Y,136702.0,168086.0,59263.0,0.272
1083,108099092,38,54.0,3276.73,2873.93,402.8,Positive,10.6,1.42,OH,43065,S,H,,A,G,0,0,2801,1432,2000,7,2000,Q,2178,5500.0,18000.0,F,1935,M,H,C,15,6,,R,I,N,Y,2.0,4,3.0,Y,Y,,,Y,Y,Y,Y,136702.0,168086.0,59263.0,0.272
1084,106972736,38,33.5,2099.81,1691.07,408.74,Positive,10.76,0.88,OH,43065,S,H,,A,G,0,0,2539,1432,1993,4,1997,M,6033,3300.0,10000.0,M,1947,S,A,B,15,3,,O,I,N,N,0.0,3,3.0,Y,Y,Y,Y,Y,Y,Y,Y,136702.0,168086.0,59263.0,0.272
1085,124932946,28,32.5,2074.82,1633.28,441.54,Positive,15.77,1.16,OH,43065,S,H,,A,G,0,0,2752,1432,1988,4,1988,M,9051,3000.0,11000.0,M,1947,M,D,,15,3,,R,I,N,,,3,2.0,Y,Y,Y,Y,Y,Y,Y,Y,136702.0,168086.0,59263.0,0.272
1086,108434969,26,24.6,1534.11,1698.39,-164.28,Negative,-6.32,0.95,OH,43023,S,H,,A,,0,0,2710,1029,1995,0,2010,Q,754,6300.0,40000.0,M,1941,M,G,,11,2,,S,I,N,,,2,1.0,Y,Y,Y,Y,Y,Y,Y,Y,105361.0,135040.0,41581.0,0.164
1087,119887462,33,32.9,2006.23,1520.52,485.71,Positive,14.72,1.0,OH,43023,S,H,,A,,0,0,1889,1029,1973,3,1995,L,5181,3400.0,16000.0,M,1981,S,Z,,2,5,,S,I,N,Y,1.0,4,2.0,Y,Y,,Y,Y,Y,,Y,105361.0,135040.0,41581.0,0.164
1088,107427336,38,56.6,3454.31,2878.4,575.91,Positive,15.16,1.49,OH,43023,S,H,,A,,0,0,2223,1029,1919,2,1991,P,3790,4300.0,77000.0,F,1964,M,A,B,15,5,,Q,I,N,Y,2.0,3,3.0,Y,Y,,Y,Y,Y,Y,Y,105361.0,135040.0,41581.0,0.164
1089,125051160,38,27.8,1730.39,1073.86,656.53,Positive,17.28,0.73,OH,43023,S,H,,A,,0,0,2710,1029,1951,0,2014,H,2586,3100.0,12000.0,M,1965,S,Z,,10,4,,R,H,N,Y,3.0,1,2.0,Y,,,,,Y,,Y,105361.0,135040.0,41581.0,0.164
1090,157422101,38,45.2,2762.17,2068.58,693.59,Positive,18.25,1.19,OH,43023,S,H,,A,,0,0,1572,1029,1952,3,2000,I,786,4900.0,28000.0,F,1949,M,D,A,15,3,Y,Q,I,N,Y,,3,3.0,Y,Y,,,,Y,Y,Y,105361.0,135040.0,41581.0,0.164
1091,124269698,37,72.8,4403.06,3638.58,764.48,Positive,20.66,1.97,OH,43023,S,H,,A,,0,0,1353,869,1998,0,0,I,302,3500.0,141000.0,M,1970,M,Z,,15,7,,N,G,N,Y,5.0,2,1.0,Y,Y,,Y,Y,Y,Y,Y,105361.0,135040.0,41581.0,0.164
1092,106203271,30,24.7,1325.21,1488.47,-163.26,Negative,-5.44,0.82,OH,44703,S,H,,,G,0,0,783,352,1917,3,2006,E,10286,2000.0,5000.0,F,1939,S,B,C,11,1,,N,D,N,,,1,2.0,,Y,,Y,Y,Y,,Y,30085.0,43227.0,20535.0,0.009
1093,119825714,22,20.3,1088.9,1172.77,-83.87,Negative,-3.81,0.92,OH,44703,S,H,,,G,0,0,979,521,1916,2,1996,E,7550,1600.0,10000.0,M,1957,M,D,B,15,3,,N,F,N,Y,,3,3.0,Y,Y,,,Y,Y,Y,Y,30085.0,43227.0,20535.0,0.009
1094,122050709,24,17.0,913.76,986.28,-72.52,Negative,-3.02,0.71,OH,44703,S,H,,,G,0,0,674,228,1913,0,2000,C,16374,1600.0,3000.0,F,1955,M,D,A,15,2,,L,B,N,,,2,1.0,Y,Y,Y,Y,Y,Y,Y,Y,30085.0,43227.0,20535.0,0.009
1095,340928822,31,10.4,558.57,625.95,-67.38,Negative,-2.17,0.34,OH,44703,S,H,,,G,0,0,979,521,1921,0,0,C,8845,1600.0,5000.0,M,1955,M,X,C,0,6,,N,E,N,Y,1.0,5,,,,,,,,,,30085.0,43227.0,20535.0,0.009
1096,118966418,30,20.5,1104.67,1169.55,-64.88,Negative,-2.16,0.68,OH,44703,S,H,,,G,0,0,783,352,1912,0,0,C,9665,1200.0,7000.0,F,0,,Z,,15,3,Y,J,F,N,Y,1.0,2,3.0,Y,Y,,Y,Y,Y,Y,Y,30085.0,43227.0,20535.0,0.009
1097,105464645,31,41.6,2235.52,2276.7,-41.18,Negative,-1.33,1.34,OH,44703,S,H,,,G,0,0,674,228,1919,1,2010,D,3780,2300.0,7000.0,F,1955,S,Z,,7,1,,B,B,N,,,1,,,,,,,,,,30085.0,43227.0,20535.0,0.009
1098,120022082,31,11.0,590.24,631.28,-41.04,Negative,-1.32,0.35,OH,44703,S,H,,,G,0,0,406,228,1910,0,2010,C,10447,1400.0,2000.0,M,1953,S,E,,7,2,,C,A,N,Y,1.0,1,1.0,Y,Y,,Y,Y,Y,,Y,30085.0,43227.0,20535.0,0.009
1099,125183798,20,21.5,1154.76,1193.8,-39.04,Negative,-1.95,1.08,OH,44703,S,H,,,G,0,0,674,228,1908,1,2000,C,6825,1500.0,4000.0,F,1973,S,Z,,15,5,,J,B,N,Y,3.0,2,3.0,Y,Y,Y,,Y,Y,Y,Y,30085.0,43227.0,20535.0,0.009
1100,121933849,31,35.8,1923.97,1962.03,-38.06,Negative,-1.23,1.15,OH,44703,S,H,,,G,0,0,674,228,1923,2,2005,D,5674,1500.0,5000.0,M,1975,S,Y,B,12,1,,N,B,N,,,1,1.0,Y,Y,,,Y,Y,,Y,30085.0,43227.0,20535.0,0.009
1101,118514551,31,12.2,656.53,692.53,-36.0,Negative,-1.16,0.39,OH,44703,S,H,,,G,0,0,783,352,1911,0,0,C,8791,1400.0,5000.0,F,1957,S,Y,B,15,1,,E,B,N,,,1,1.0,Y,Y,Y,Y,Y,Y,Y,Y,30085.0,43227.0,20535.0,0.009
1102,107376723,21,20.0,1076.93,1111.65,-34.72,Negative,-1.65,0.95,OH,44703,S,H,,,G,0,0,783,352,1926,1,2008,C,13562,1600.0,8000.0,F,1956,S,Z,,14,2,,B,A,N,Y,1.0,1,2.0,Y,Y,Y,Y,Y,Y,,,30085.0,43227.0,20535.0,0.009
1103,106107267,31,39.8,2139.91,2164.67,-24.76,Negative,-0.8,1.28,OH,44703,S,H,Y,,G,0,0,785,521,1940,2,2010,F,6358,2700.0,9000.0,M,1951,S,A,C,15,3,,K,B,N,Y,,3,3.0,Y,Y,,,Y,Y,,Y,30085.0,43227.0,20535.0,0.009
1104,119802257,31,21.9,1177.02,1199.38,-22.36,Negative,-0.72,0.71,OH,44703,S,H,,,G,0,0,785,521,1920,1,2000,C,14903,1500.0,3000.0,M,1963,M,Z,,7,7,,N,B,N,Y,1.0,6,2.0,Y,,,,Y,Y,,Y,30085.0,43227.0,20535.0,0.009
1105,107365168,31,20.3,1090.24,1112.19,-21.95,Negative,-0.71,0.65,OH,44703,S,H,,,G,0,0,783,352,1938,1,1998,C,8786,1100.0,6000.0,F,1972,M,G,C,15,8,,N,E,N,Y,6.0,2,2.0,Y,Y,Y,Y,Y,Y,Y,Y,30085.0,43227.0,20535.0,0.009
1106,107059280,31,12.2,655.42,661.39,-5.97,Negative,-0.19,0.39,OH,44703,S,H,,,G,0,0,783,352,1929,2,2002,D,5399,1300.0,6000.0,,1969,S,E,,15,3,,F,A,N,Y,2.0,1,1.0,Y,Y,,,Y,Y,,,30085.0,43227.0,20535.0,0.009
1107,125114772,31,12.3,661.96,666.35,-4.39,Negative,-0.14,0.4,OH,44703,S,H,,,G,0,0,674,228,1921,0,0,C,10631,1300.0,3000.0,M,1952,M,G,B,0,4,,C,G,N,Y,2.0,2,,,Y,,Y,,,,Y,30085.0,43227.0,20535.0,0.009
1108,125907608,31,8.6,464.88,468.96,-4.08,Negative,-0.13,0.28,OH,44703,S,H,,,G,0,0,785,521,1920,0,0,C,14903,1200.0,4000.0,F,1950,S,D,,15,1,,F,E,N,,,1,2.0,Y,Y,Y,,Y,Y,Y,Y,30085.0,43227.0,20535.0,0.009
1109,120800920,31,17.4,933.08,933.69,-0.61,Negative,-0.02,0.56,OH,44703,S,H,,,G,0,0,979,521,1917,2,2006,C,7724,1700.0,6000.0,M,1983,M,D,B,11,7,,N,D,N,Y,5.0,2,2.0,Y,,,Y,Y,Y,,Y,30085.0,43227.0,20535.0,0.009
1110,121131573,31,8.8,470.94,464.88,6.06,Positive,0.2,0.28,OH,44703,S,H,,,G,0,0,631,352,1916,0,0,B,7980,,,F,1924,S,H,B,15,1,,C,F,N,N,0.0,1,1.0,,,,,,,,,30085.0,43227.0,20535.0,0.009
1111,118507537,31,15.3,820.01,774.29,45.72,Positive,1.47,0.49,OH,44703,S,H,,,G,0,0,783,352,1923,0,2007,D,9122,1800.0,4000.0,F,1964,S,D,A,15,1,,C,B,N,,,1,2.0,Y,Y,,,Y,Y,Y,,30085.0,43227.0,20535.0,0.009
1112,106066962,38,30.0,1860.89,1651.39,209.5,Positive,5.51,0.79,OH,44703,S,H,,,G,0,0,783,352,1925,0,0,C,14171,1600.0,5000.0,M,1951,M,Z,B,15,2,,N,D,N,,,2,2.0,Y,Y,,,Y,Y,Y,Y,30085.0,43227.0,20535.0,0.009
1113,109122440,31,42.5,2282.43,2015.97,266.46,Positive,8.6,1.37,OH,44703,S,H,,,G,0,0,724,521,1918,1,2005,C,9623,1600.0,4000.0,M,1937,M,Z,,12,2,,A,E,N,N,0.0,2,3.0,Y,Y,,Y,Y,Y,Y,Y,30085.0,43227.0,20535.0,0.009
1114,120688904,34,35.1,2112.78,2274.19,-161.41,Negative,-4.75,1.03,OH,45780,S,H,,A,P,3,3,913,472,1989,2,2005,E,2051,,,M,1977,M,A,A,12,5,,O,E,N,Y,3.0,2,2.0,Y,Y,Y,,,,Y,Y,33264.0,58540.0,28216.0,0.034
1115,124351273,37,21.7,1274.37,1289.11,-14.74,Negative,-0.4,0.59,OH,45780,S,H,,A,,4,3,1132,472,1968,2,2001,F,1402,,,F,1959,M,Z,A,15,2,,N,F,N,Y,,2,2.0,Y,,Y,Y,,Y,Y,Y,33264.0,58540.0,28216.0,0.034
1116,110125574,29,22.4,1384.62,1157.77,226.85,Positive,7.82,0.77,OH,45780,S,H,,,P,3,3,913,472,1960,0,0,D,5383,1300.0,6000.0,M,1946,M,V,C,15,2,,O,H,N,N,0.0,2,1.0,Y,Y,,Y,Y,Y,Y,Y,33264.0,58540.0,28216.0,0.034
1117,117466149,37,31.7,1879.86,1457.57,422.29,Positive,11.41,0.86,OH,45780,S,H,,A,P,3,3,1132,472,1982,2,2002,G,4602,2200.0,9000.0,,1948,S,A,C,15,1,,K,H,N,,,1,1.0,Y,,,,,,,,33264.0,58540.0,28216.0,0.034
